0000000010000 //data 95: 1.0
0000000100000 //data 128: 2.0
0000000100000 //data 129: 2.0
0000000010000 //data 130: 1.0
0000000000000 //data 131: 0.0
0000000000000 //data 132: 0.0
0001001100000 //data 133: 38.0
0010101010000 //data 134: 85.0
0001101100000 //data 135: 54.0
0000100100000 //data 136: 18.0
0000001100000 //data 137: 6.0
0000001110000 //data 138: 7.0
0000000110000 //data 139: 3.0
0000000100000 //data 140: 2.0
0000000110000 //data 141: 3.0
0000000110000 //data 142: 3.0
0000001110000 //data 143: 7.0
0000011100000 //data 144: 14.0
0000101000000 //data 145: 20.0
0001000100000 //data 146: 34.0
0000000000000 //data 147: 0.0
0000000000000 //data 148: 0.0
0000000000000 //data 149: 0.0
0000000000000 //data 150: 0.0
0000000100000 //data 151: 2.0
0000000010000 //data 152: 1.0
0000000000000 //data 153: 0.0
0000000000000 //data 154: 0.0
0000000000000 //data 155: 0.0
0000000000000 //data 156: 0.0
0000000010000 //data 157: 1.0
0000000100000 //data 158: 2.0
0000000100000 //data 159: 2.0
0000010010000 //data 192: 9.0
0000000000000 //data 193: 0.0
0000000000000 //data 194: 0.0
0000000000000 //data 195: 0.0
0000000000000 //data 196: 0.0
0001101110000 //data 197: 55.0
0000110010000 //data 198: 25.0
0000001010000 //data 199: 5.0
0000000000000 //data 200: 0.0
0000000010000 //data 201: 1.0
0000000000000 //data 202: 0.0
0000000000000 //data 203: 0.0
0000000010000 //data 204: 1.0
0000000100000 //data 205: 2.0
0000000010000 //data 206: 1.0
0000000000000 //data 207: 0.0
0000000100000 //data 208: 2.0
0000010000000 //data 209: 8.0
0000100110000 //data 210: 19.0
0000110010000 //data 211: 25.0
0000000000000 //data 212: 0.0
0000000000000 //data 213: 0.0
0000000000000 //data 214: 0.0
0000000000000 //data 215: 0.0
0000000000000 //data 216: 0.0
0000000000000 //data 217: 0.0
0010100000000 //data 218: 80.0
0001001000000 //data 219: 36.0
0000100100000 //data 220: 18.0
0000000110000 //data 221: 3.0
0000001000000 //data 222: 4.0
0000000100000 //data 223: 2.0
0000000000000 //data 256: 0.0
0000000000000 //data 257: 0.0
0000000000000 //data 258: 0.0
0001111110000 //data 259: 63.0
0010010110000 //data 260: 75.0
0001111110000 //data 261: 63.0
0000001100000 //data 262: 6.0
0000000110000 //data 263: 3.0
0000000010000 //data 264: 1.0
0000000010000 //data 265: 1.0
0000000010000 //data 266: 1.0
0000000000000 //data 267: 0.0
0000000010000 //data 268: 1.0
0000000100000 //data 269: 2.0
0000000010000 //data 270: 1.0
0000000000000 //data 271: 0.0
0000000000000 //data 272: 0.0
0000000000000 //data 273: 0.0
0000010000000 //data 274: 8.0
0000101000000 //data 275: 20.0
0000011110000 //data 276: 15.0
0000000000000 //data 277: 0.0
0000000000000 //data 278: 0.0
0000000000000 //data 279: 0.0
0000000000000 //data 280: 0.0
0010111110000 //data 281: 95.0
0010111000000 //data 282: 92.0
0000000000000 //data 283: 0.0
0000000010000 //data 284: 1.0
0000000000000 //data 285: 0.0
0000000110000 //data 286: 3.0
0000000010000 //data 287: 1.0
0000000110000 //data 320: 3.0
0000000000000 //data 321: 0.0
0000000000000 //data 322: 0.0
0000000000000 //data 323: 0.0
0000110010000 //data 324: 25.0
0001011010000 //data 325: 45.0
0000000000000 //data 326: 0.0
0000000010000 //data 327: 1.0
0000000000000 //data 328: 0.0
0000000010000 //data 329: 1.0
0000000010000 //data 330: 1.0
0000000000000 //data 331: 0.0
0000000000000 //data 332: 0.0
0000000010000 //data 333: 1.0
0000000000000 //data 334: 0.0
0000000000000 //data 335: 0.0
0000000000000 //data 336: 0.0
0000000000000 //data 337: 0.0
0000000010000 //data 338: 1.0
0000010100000 //data 339: 10.0
0000100110000 //data 340: 19.0
0000001110000 //data 341: 7.0
0000000000000 //data 342: 0.0
0000000000000 //data 343: 0.0
0000000000000 //data 344: 0.0
0010111000000 //data 345: 92.0
0000010000000 //data 346: 8.0
0000000000000 //data 347: 0.0
0000000000000 //data 348: 0.0
0000000000000 //data 349: 0.0
0000000000000 //data 350: 0.0
0000000000000 //data 351: 0.0
0000000000000 //data 384: 0.0
0010011110000 //data 385: 79.0
0011010100000 //data 386: 106.0
0001100110000 //data 387: 51.0
0001000110000 //data 388: 35.0
0000000000000 //data 389: 0.0
0000000010000 //data 390: 1.0
0000000010000 //data 391: 1.0
0000000000000 //data 392: 0.0
0000000010000 //data 393: 1.0
0000000100000 //data 394: 2.0
0000000000000 //data 395: 0.0
0000000000000 //data 396: 0.0
0000000000000 //data 397: 0.0
0000000000000 //data 398: 0.0
0000000000000 //data 399: 0.0
0000000000000 //data 400: 0.0
0000000010000 //data 401: 1.0
0000000010000 //data 402: 1.0
0000000010000 //data 403: 1.0
0000100010000 //data 404: 17.0
0000101000000 //data 405: 20.0
0000011100000 //data 406: 14.0
0000000000000 //data 407: 0.0
0000000000000 //data 408: 0.0
0010011010000 //data 409: 77.0
0010100110000 //data 410: 83.0
0000000000000 //data 411: 0.0
0000000010000 //data 412: 1.0
0000000000000 //data 413: 0.0
0000000000000 //data 414: 0.0
0000000010000 //data 415: 1.0
0000000000000 //data 448: 0.0
0000000000000 //data 449: 0.0
0001101100000 //data 450: 54.0
0000111110000 //data 451: 31.0
0001000000000 //data 452: 32.0
0000000000000 //data 453: 0.0
0000000010000 //data 454: 1.0
0000000010000 //data 455: 1.0
0000000100000 //data 456: 2.0
0000000110000 //data 457: 3.0
0000001100000 //data 458: 6.0
0000010010000 //data 459: 9.0
0000000100000 //data 460: 2.0
0000000100000 //data 461: 2.0
0000000000000 //data 462: 0.0
0000000000000 //data 463: 0.0
0000000000000 //data 464: 0.0
0000000010000 //data 465: 1.0
0000000100000 //data 466: 2.0
0000000010000 //data 467: 1.0
0000001000000 //data 468: 4.0
0000010000000 //data 469: 8.0
0000100100000 //data 470: 18.0
0000001100000 //data 471: 6.0
0000000000000 //data 472: 0.0
0000000000000 //data 473: 0.0
0001001110000 //data 474: 39.0
0001011010000 //data 475: 45.0
0000000000000 //data 476: 0.0
0000000100000 //data 477: 2.0
0000000100000 //data 478: 2.0
0000000000000 //data 479: 0.0
0000000000000 //data 512: 0.0
0000000000000 //data 513: 0.0
0000000000000 //data 514: 0.0
0001011010000 //data 515: 45.0
0000111110000 //data 516: 31.0
0000000010000 //data 517: 1.0
0000000010000 //data 518: 1.0
0000000110000 //data 519: 3.0
0000001000000 //data 520: 4.0
0000011110000 //data 521: 15.0
0000000110000 //data 522: 3.0
0000010010000 //data 523: 9.0
0000001000000 //data 524: 4.0
0000010000000 //data 525: 8.0
0000001000000 //data 526: 4.0
0000001010000 //data 527: 5.0
0000000100000 //data 528: 2.0
0000001100000 //data 529: 6.0
0000000010000 //data 530: 1.0
0000001010000 //data 531: 5.0
0000001000000 //data 532: 4.0
0000010110000 //data 533: 11.0
0000000100000 //data 534: 2.0
0000000000000 //data 535: 0.0
0000000000000 //data 536: 0.0
0000000000000 //data 537: 0.0
0000000000000 //data 538: 0.0
0000000000000 //data 539: 0.0
0000000000000 //data 540: 0.0
0000000000000 //data 541: 0.0
0000000100000 //data 542: 2.0
0000000010000 //data 543: 1.0
0000000000000 //data 576: 0.0
0000000000000 //data 577: 0.0
0000100100000 //data 578: 18.0
0010001000000 //data 579: 68.0
0000000000000 //data 580: 0.0
0000000010000 //data 581: 1.0
0000000010000 //data 582: 1.0
0000010100000 //data 583: 10.0
0000001010000 //data 584: 5.0
0000100010000 //data 585: 17.0
0000000000000 //data 586: 0.0
0001111100000 //data 587: 62.0
0000001000000 //data 588: 4.0
0000000000000 //data 589: 0.0
0000001110000 //data 590: 7.0
0000010010000 //data 591: 9.0
0000000000000 //data 592: 0.0
0000000000000 //data 593: 0.0
0001100000000 //data 594: 48.0
0000100010000 //data 595: 17.0
0000010010000 //data 596: 9.0
0000010000000 //data 597: 8.0
0000100010000 //data 598: 17.0
0000000000000 //data 599: 0.0
0000000000000 //data 600: 0.0
0000000000000 //data 601: 0.0
0000000000000 //data 602: 0.0
0000000000000 //data 603: 0.0
0000000000000 //data 604: 0.0
0000000000000 //data 605: 0.0
0000000000000 //data 606: 0.0
0000000100000 //data 607: 2.0
0000000110000 //data 640: 3.0
0000000000000 //data 641: 0.0
0001000010000 //data 642: 33.0
0010001010000 //data 643: 69.0
0000000000000 //data 644: 0.0
0000000010000 //data 645: 1.0
0000000010000 //data 646: 1.0
0000101000000 //data 647: 20.0
0000000010000 //data 648: 1.0
0000001110000 //data 649: 7.0
0000110100000 //data 650: 26.0
0001001010000 //data 651: 37.0
0001110000000 //data 652: 56.0
0000110010000 //data 653: 25.0
0000000010000 //data 654: 1.0
0000000100000 //data 655: 2.0
0000010000000 //data 656: 8.0
0001110000000 //data 657: 56.0
0000000010000 //data 658: 1.0
0000000000000 //data 659: 0.0
0001001100000 //data 660: 38.0
0000001100000 //data 661: 6.0
0000010110000 //data 662: 11.0
0000011010000 //data 663: 13.0
0000000000000 //data 664: 0.0
0000000000000 //data 665: 0.0
0000000000000 //data 666: 0.0
0000000000000 //data 667: 0.0
0000000000000 //data 668: 0.0
0000000010000 //data 669: 1.0
0000000100000 //data 670: 2.0
0000000000000 //data 671: 0.0
0000000000000 //data 704: 0.0
0000000000000 //data 705: 0.0
0010101100000 //data 706: 86.0
0001000100000 //data 707: 34.0
0000010110000 //data 708: 11.0
0000000000000 //data 709: 0.0
0000000110000 //data 710: 3.0
0000011100000 //data 711: 14.0
0001010000000 //data 712: 40.0
0000001000000 //data 713: 4.0
0001010000000 //data 714: 40.0
0001011000000 //data 715: 44.0
0000001100000 //data 716: 6.0
0001011100000 //data 717: 46.0
0001110010000 //data 718: 57.0
0000000000000 //data 719: 0.0
0000010110000 //data 720: 11.0
0001101110000 //data 721: 55.0
0000000000000 //data 722: 0.0
0000000000000 //data 723: 0.0
0000101100000 //data 724: 22.0
0000010010000 //data 725: 9.0
0000110000000 //data 726: 24.0
0000011110000 //data 727: 15.0
0000000000000 //data 728: 0.0
0000000000000 //data 729: 0.0
0000000000000 //data 730: 0.0
0000000000000 //data 731: 0.0
0000000000000 //data 732: 0.0
0000000000000 //data 733: 0.0
0000000000000 //data 734: 0.0
0000000010000 //data 735: 1.0
0000010110000 //data 768: 11.0
0000110110000 //data 769: 27.0
0001011110000 //data 770: 47.0
0001010100000 //data 771: 42.0
0001001000000 //data 772: 36.0
0000000000000 //data 773: 0.0
0000000110000 //data 774: 3.0
0000010110000 //data 775: 11.0
0001100100000 //data 776: 50.0
0001101110000 //data 777: 55.0
0000000000000 //data 778: 0.0
0010100100000 //data 779: 82.0
0000000000000 //data 780: 0.0
0001100110000 //data 781: 51.0
0000111100000 //data 782: 30.0
0000000000000 //data 783: 0.0
0000111000000 //data 784: 28.0
0001010100000 //data 785: 42.0
0001010110000 //data 786: 43.0
0000000000000 //data 787: 0.0
0000010110000 //data 788: 11.0
0000001010000 //data 789: 5.0
0000100100000 //data 790: 18.0
0000000000000 //data 791: 0.0
0000000000000 //data 792: 0.0
0000000000000 //data 793: 0.0
0000000000000 //data 794: 0.0
0000000000000 //data 795: 0.0
0000000000000 //data 796: 0.0
0000000000000 //data 797: 0.0
0000000000000 //data 798: 0.0
0000000000000 //data 799: 0.0
0000000110000 //data 832: 3.0
0000000000000 //data 833: 0.0
0000000000000 //data 834: 0.0
0000001000000 //data 835: 4.0
0001000000000 //data 836: 32.0
0000010100000 //data 837: 10.0
0000001010000 //data 838: 5.0
0000001000000 //data 839: 4.0
0001110010000 //data 840: 57.0
0000001000000 //data 841: 4.0
0000110110000 //data 842: 27.0
0001010100000 //data 843: 42.0
0000100100000 //data 844: 18.0
0000100010000 //data 845: 17.0
0000001000000 //data 846: 4.0
0000010010000 //data 847: 9.0
0000001010000 //data 848: 5.0
0000010100000 //data 849: 10.0
0001000000000 //data 850: 32.0
0001001000000 //data 851: 36.0
0001000110000 //data 852: 35.0
0000000000000 //data 853: 0.0
0001011110000 //data 854: 47.0
0000100010000 //data 855: 17.0
0000000000000 //data 856: 0.0
0000000010000 //data 857: 1.0
0000000000000 //data 858: 0.0
0000000010000 //data 859: 1.0
0000000010000 //data 860: 1.0
0000000000000 //data 861: 0.0
0000000000000 //data 862: 0.0
0000000000000 //data 863: 0.0
0000000100000 //data 896: 2.0
0000000110000 //data 897: 3.0
0000000000000 //data 898: 0.0
0000000000000 //data 899: 0.0
0001111010000 //data 900: 61.0
0000101110000 //data 901: 23.0
0000011110000 //data 902: 15.0
0000011110000 //data 903: 15.0
0000101110000 //data 904: 23.0
0001100010000 //data 905: 49.0
0000100110000 //data 906: 19.0
0000010100000 //data 907: 10.0
0000000110000 //data 908: 3.0
0000000100000 //data 909: 2.0
0000000010000 //data 910: 1.0
0000000000000 //data 911: 0.0
0000000000000 //data 912: 0.0
0000000010000 //data 913: 1.0
0000111000000 //data 914: 28.0
0001000100000 //data 915: 34.0
0001100100000 //data 916: 50.0
0001010000000 //data 917: 40.0
0000100110000 //data 918: 19.0
0000000000000 //data 919: 0.0
0000000000000 //data 920: 0.0
0000000000000 //data 921: 0.0
0000000000000 //data 922: 0.0
0000000010000 //data 923: 1.0
0000000000000 //data 924: 0.0
0000000010000 //data 925: 1.0
0000000100000 //data 926: 2.0
0000000000000 //data 927: 0.0
0000000010000 //data 960: 1.0
0000000010000 //data 961: 1.0
0000000000000 //data 962: 0.0
0000101000000 //data 963: 20.0
0010011010000 //data 964: 77.0
0000110010000 //data 965: 25.0
0001010110000 //data 966: 43.0
0000110110000 //data 967: 27.0
0000100000000 //data 968: 16.0
0001000100000 //data 969: 34.0
0000000010000 //data 970: 1.0
0000000000000 //data 971: 0.0
0000000000000 //data 972: 0.0
0000000010000 //data 973: 1.0
0000000010000 //data 974: 1.0
0000000000000 //data 975: 0.0
0000000000000 //data 976: 0.0
0000000000000 //data 977: 0.0
0000101110000 //data 978: 23.0
0000100010000 //data 979: 17.0
0001000000000 //data 980: 32.0
0001001110000 //data 981: 39.0
0000110000000 //data 982: 24.0
0000000000000 //data 983: 0.0
0000000000000 //data 984: 0.0
0000000010000 //data 985: 1.0
0000000000000 //data 986: 0.0
0000000000000 //data 987: 0.0
0000001000000 //data 988: 4.0
0000001100000 //data 989: 6.0
0000000000000 //data 990: 0.0
0000001010000 //data 991: 5.0
0000000010000 //data 1024: 1.0
0000001110000 //data 1025: 7.0
0000000000000 //data 1026: 0.0
0000001010000 //data 1027: 5.0
0000000000000 //data 1028: 0.0
0010001110000 //data 1029: 71.0
0001100000000 //data 1030: 48.0
0001010100000 //data 1031: 42.0
0001100100000 //data 1032: 50.0
0000100110000 //data 1033: 19.0
0000001000000 //data 1034: 4.0
0000001000000 //data 1035: 4.0
0000000000000 //data 1036: 0.0
0000000010000 //data 1037: 1.0
0000000110000 //data 1038: 3.0
0000000110000 //data 1039: 3.0
0000000000000 //data 1040: 0.0
0000000010000 //data 1041: 1.0
0000011100000 //data 1042: 14.0
0000010000000 //data 1043: 8.0
0000011110000 //data 1044: 15.0
0000111100000 //data 1045: 30.0
0001010000000 //data 1046: 40.0
0000000000000 //data 1047: 0.0
0000000000000 //data 1048: 0.0
0000000110000 //data 1049: 3.0
0000000010000 //data 1050: 1.0
0000000100000 //data 1051: 2.0
0000001000000 //data 1052: 4.0
0000000010000 //data 1053: 1.0
0000000100000 //data 1054: 2.0
0000001100000 //data 1055: 6.0
0000000000000 //data 1088: 0.0
0000010000000 //data 1089: 8.0
0000001010000 //data 1090: 5.0
0000010110000 //data 1091: 11.0
0000000000000 //data 1092: 0.0
0010100100000 //data 1093: 82.0
0000000000000 //data 1094: 0.0
0000000000000 //data 1095: 0.0
0001011100000 //data 1096: 46.0
0000001010000 //data 1097: 5.0
0000011000000 //data 1098: 12.0
0000001000000 //data 1099: 4.0
0000001010000 //data 1100: 5.0
0000010000000 //data 1101: 8.0
0000010000000 //data 1102: 8.0
0000000110000 //data 1103: 3.0
0000001000000 //data 1104: 4.0
0000001100000 //data 1105: 6.0
0000011100000 //data 1106: 14.0
0000101010000 //data 1107: 21.0
0000100000000 //data 1108: 16.0
0001011110000 //data 1109: 47.0
0001101010000 //data 1110: 53.0
0010111100000 //data 1111: 94.0
0000000000000 //data 1112: 0.0
0000000000000 //data 1113: 0.0
0000000100000 //data 1114: 2.0
0000000000000 //data 1115: 0.0
0000000000000 //data 1116: 0.0
0000000010000 //data 1117: 1.0
0000001000000 //data 1118: 4.0
0000001110000 //data 1119: 7.0
0000000010000 //data 1152: 1.0
0000000100000 //data 1153: 2.0
0000000000000 //data 1154: 0.0
0000000100000 //data 1155: 2.0
0000000110000 //data 1156: 3.0
0000000000000 //data 1157: 0.0
0000000010000 //data 1158: 1.0
0000000000000 //data 1159: 0.0
0010000010000 //data 1160: 65.0
0001111110000 //data 1161: 63.0
0000010110000 //data 1162: 11.0
0000010000000 //data 1163: 8.0
0000010010000 //data 1164: 9.0
0000010010000 //data 1165: 9.0
0000010000000 //data 1166: 8.0
0000010000000 //data 1167: 8.0
0000001100000 //data 1168: 6.0
0000111110000 //data 1169: 31.0
0000100100000 //data 1170: 18.0
0000100010000 //data 1171: 17.0
0001110100000 //data 1172: 58.0
0001100100000 //data 1173: 50.0
0000000000000 //data 1174: 0.0
0000111010000 //data 1175: 29.0
0001001110000 //data 1176: 39.0
0001011010000 //data 1177: 45.0
0000111110000 //data 1178: 31.0
0000000110000 //data 1179: 3.0
0000000000000 //data 1180: 0.0
0000000000000 //data 1181: 0.0
0000000000000 //data 1182: 0.0
0000001100000 //data 1183: 6.0
0000000000000 //data 1216: 0.0
0000000100000 //data 1217: 2.0
0000000100000 //data 1218: 2.0
0000000000000 //data 1219: 0.0
0000000000000 //data 1220: 0.0
0000000000000 //data 1221: 0.0
0000001010000 //data 1222: 5.0
0000000000000 //data 1223: 0.0
0000000000000 //data 1224: 0.0
0001101000000 //data 1225: 52.0
0001011110000 //data 1226: 47.0
0000000000000 //data 1227: 0.0
0000010110000 //data 1228: 11.0
0000010010000 //data 1229: 9.0
0000001000000 //data 1230: 4.0
0000001110000 //data 1231: 7.0
0001011010000 //data 1232: 45.0
0001010000000 //data 1233: 40.0
0000110010000 //data 1234: 25.0
0001111110000 //data 1235: 63.0
0001011110000 //data 1236: 47.0
0000000000000 //data 1237: 0.0
0000000000000 //data 1238: 0.0
0000000110000 //data 1239: 3.0
0010000100000 //data 1240: 66.0
0000000000000 //data 1241: 0.0
0000111100000 //data 1242: 30.0
0010010100000 //data 1243: 74.0
0001000010000 //data 1244: 33.0
0000111110000 //data 1245: 31.0
0000000100000 //data 1246: 2.0
0000001000000 //data 1247: 4.0
0000000000000 //data 1280: 0.0
0000000000000 //data 1281: 0.0
0000000010000 //data 1282: 1.0
0000000100000 //data 1283: 2.0
0000001000000 //data 1284: 4.0
0000000110000 //data 1285: 3.0
0000000010000 //data 1286: 1.0
0000000110000 //data 1287: 3.0
0000000000000 //data 1288: 0.0
0000000000000 //data 1289: 0.0
0001100100000 //data 1290: 50.0
0000111110000 //data 1291: 31.0
0000010110000 //data 1292: 11.0
0000000010000 //data 1293: 1.0
0000001010000 //data 1294: 5.0
0001011110000 //data 1295: 47.0
0001011110000 //data 1296: 47.0
0000000000000 //data 1297: 0.0
0001011010000 //data 1298: 45.0
0001010000000 //data 1299: 40.0
0010001010000 //data 1300: 69.0
0000000000000 //data 1301: 0.0
0010001100000 //data 1302: 70.0
0010001000000 //data 1303: 68.0
0000100010000 //data 1304: 17.0
0000000000000 //data 1305: 0.0
0000000000000 //data 1306: 0.0
0010100110000 //data 1307: 83.0
0001101000000 //data 1308: 52.0
0000110100000 //data 1309: 26.0
0000110000000 //data 1310: 24.0
0000110010000 //data 1311: 25.0
0000000000000 //data 1344: 0.0
0000000000000 //data 1345: 0.0
0000000000000 //data 1346: 0.0
0000000000000 //data 1347: 0.0
0000000010000 //data 1348: 1.0
0000000100000 //data 1349: 2.0
0000001010000 //data 1350: 5.0
0000011100000 //data 1351: 14.0
0000010110000 //data 1352: 11.0
0000000000000 //data 1353: 0.0
0000001000000 //data 1354: 4.0
0001010110000 //data 1355: 43.0
0000011000000 //data 1356: 12.0
0000001000000 //data 1357: 4.0
0001010010000 //data 1358: 41.0
0001011100000 //data 1359: 46.0
0000000000000 //data 1360: 0.0
0001001000000 //data 1361: 36.0
0001100110000 //data 1362: 51.0
0000010110000 //data 1363: 11.0
0001011110000 //data 1364: 47.0
0001111000000 //data 1365: 60.0
0010110110000 //data 1366: 91.0
0000111010000 //data 1367: 29.0
0000000000000 //data 1368: 0.0
0000000000000 //data 1369: 0.0
0000000000000 //data 1370: 0.0
0001100010000 //data 1371: 49.0
0000100110000 //data 1372: 19.0
0000001110000 //data 1373: 7.0
0000001010000 //data 1374: 5.0
0000000000000 //data 1375: 0.0
0000000000000 //data 1408: 0.0
0000000000000 //data 1409: 0.0
0000000000000 //data 1410: 0.0
0000000000000 //data 1411: 0.0
0000000000000 //data 1412: 0.0
0000000000000 //data 1413: 0.0
0000000000000 //data 1414: 0.0
0000000000000 //data 1415: 0.0
0000010110000 //data 1416: 11.0
0000011000000 //data 1417: 12.0
0000001110000 //data 1418: 7.0
0000100100000 //data 1419: 18.0
0001000000000 //data 1420: 32.0
0000111110000 //data 1421: 31.0
0000111010000 //data 1422: 29.0
0000000000000 //data 1423: 0.0
0000000000000 //data 1424: 0.0
0001100010000 //data 1425: 49.0
0000111100000 //data 1426: 30.0
0000001110000 //data 1427: 7.0
0000110110000 //data 1428: 27.0
0010001100000 //data 1429: 70.0
0000101000000 //data 1430: 20.0
0000000000000 //data 1431: 0.0
0000000000000 //data 1432: 0.0
0000000000000 //data 1433: 0.0
0001011110000 //data 1434: 47.0
0001110100000 //data 1435: 58.0
0000000000000 //data 1436: 0.0
0000000000000 //data 1437: 0.0
0000000000000 //data 1438: 0.0
0000000000000 //data 1439: 0.0
0000000000000 //data 1472: 0.0
0000000110000 //data 1473: 3.0
0000000100000 //data 1474: 2.0
0000000000000 //data 1475: 0.0
0000000000000 //data 1476: 0.0
0000000000000 //data 1477: 0.0
0000000000000 //data 1478: 0.0
0000000010000 //data 1479: 1.0
0000000000000 //data 1480: 0.0
0000010000000 //data 1481: 8.0
0000010100000 //data 1482: 10.0
0000000110000 //data 1483: 3.0
0000111100000 //data 1484: 30.0
0000111010000 //data 1485: 29.0
0000000000000 //data 1486: 0.0
0001101010000 //data 1487: 53.0
0001001000000 //data 1488: 36.0
0001000000000 //data 1489: 32.0
0000010010000 //data 1490: 9.0
0000010100000 //data 1491: 10.0
0000111110000 //data 1492: 31.0
0001101000000 //data 1493: 52.0
0000000000000 //data 1494: 0.0
0000000000000 //data 1495: 0.0
0000000010000 //data 1496: 1.0
0000000000000 //data 1497: 0.0
0000111110000 //data 1498: 31.0
0000000000000 //data 1499: 0.0
0000000010000 //data 1500: 1.0
0000000000000 //data 1501: 0.0
0000000000000 //data 1502: 0.0
0000000000000 //data 1503: 0.0
0000011110000 //data 1536: 15.0
0000010010000 //data 1537: 9.0
0000000000000 //data 1538: 0.0
0000000100000 //data 1539: 2.0
0000000100000 //data 1540: 2.0
0000000000000 //data 1541: 0.0
0000000000000 //data 1542: 0.0
0000000000000 //data 1543: 0.0
0000000000000 //data 1544: 0.0
0000000000000 //data 1545: 0.0
0000000000000 //data 1546: 0.0
0000000000000 //data 1547: 0.0
0000000000000 //data 1548: 0.0
0000000100000 //data 1549: 2.0
0000000100000 //data 1550: 2.0
0000101010000 //data 1551: 21.0
0001000000000 //data 1552: 32.0
0000100000000 //data 1553: 16.0
0000011000000 //data 1554: 12.0
0000010100000 //data 1555: 10.0
0001110010000 //data 1556: 57.0
0000000010000 //data 1557: 1.0
0000000000000 //data 1558: 0.0
0000000000000 //data 1559: 0.0
0000000010000 //data 1560: 1.0
0000000000000 //data 1561: 0.0
0000000000000 //data 1562: 0.0
0000000010000 //data 1563: 1.0
0000000010000 //data 1564: 1.0
0000000000000 //data 1565: 0.0
0000000000000 //data 1566: 0.0
0000000000000 //data 1567: 0.0
0000000110000 //data 1600: 3.0
0000100100000 //data 1601: 18.0
0000010100000 //data 1602: 10.0
0000001110000 //data 1603: 7.0
0000000000000 //data 1604: 0.0
0000000000000 //data 1605: 0.0
0000001010000 //data 1606: 5.0
0000000110000 //data 1607: 3.0
0000000000000 //data 1608: 0.0
0000000000000 //data 1609: 0.0
0000000000000 //data 1610: 0.0
0000000000000 //data 1611: 0.0
0000000000000 //data 1612: 0.0
0000000000000 //data 1613: 0.0
0000000100000 //data 1614: 2.0
0000000000000 //data 1615: 0.0
0000110010000 //data 1616: 25.0
0000100000000 //data 1617: 16.0
0001010100000 //data 1618: 42.0
0000011000000 //data 1619: 12.0
0010001100000 //data 1620: 70.0
0000000000000 //data 1621: 0.0
0000000000000 //data 1622: 0.0
0000000000000 //data 1623: 0.0
0000000000000 //data 1624: 0.0
0000000000000 //data 1625: 0.0
0000000000000 //data 1626: 0.0
0000000010000 //data 1627: 1.0
0000000000000 //data 1628: 0.0
0000000000000 //data 1629: 0.0
0000000010000 //data 1630: 1.0
0000000000000 //data 1631: 0.0
0000000110000 //data 1664: 3.0
0000000110000 //data 1665: 3.0
0000000000000 //data 1666: 0.0
0000001010000 //data 1667: 5.0
0000001010000 //data 1668: 5.0
0000000000000 //data 1669: 0.0
0000000010000 //data 1670: 1.0
0000001010000 //data 1671: 5.0
0000001110000 //data 1672: 7.0
0000011010000 //data 1673: 13.0
0000011010000 //data 1674: 13.0
0000000010000 //data 1675: 1.0
0000000000000 //data 1676: 0.0
0000000000000 //data 1677: 0.0
0000011110000 //data 1678: 15.0
0000000000000 //data 1679: 0.0
0001100010000 //data 1680: 49.0
0000000000000 //data 1681: 0.0
0001111100000 //data 1682: 62.0
0000000000000 //data 1683: 0.0
0011001000000 //data 1684: 100.0
